LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	mechlab
Description	Data file
Date	2022/03/25
Time	13:05:50.4425997734069824219
***End_of_Header***	
	
Channels	9									
Samples	1	1	1	1	1	1	1	1	1	
Date	2022/03/25	2022/03/25	2022/03/25	2022/03/25	2022/03/25	2022/03/25	2022/03/25	2022/03/25	2022/03/25	
Time	13:05:50.4425997734069824219	13:05:50.4656000137329101563	13:05:50.484600067138671875	13:05:50.5015997886657714844	13:05:50.5185999870300292969	13:05:50.5385999679565429688	13:05:50.5566000938415527344	13:05:50.5746002197265625	13:05:50.5015997886657714844	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***										
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Untitled 6	Untitled 7	Untitled 8	Comment
	0.000000	194.237107	17.256664	83.300097	-3.067809E-5	-3.248747E-5	-4.497647E-5	-3.708356E-5	-0.395303
	0.832000	167.755689	17.258475	83.286237	-2.969310E-5	-3.131555E-5	-4.516480E-5	-3.763767E-5	-0.409163
	1.832000	179.552640	17.262326	83.305277	-2.935095E-5	-3.149343E-5	-4.533221E-5	-3.794086E-5	-0.390123
	2.832000	175.366279	17.244802	83.312522	-2.979679E-5	-3.278045E-5	-4.543683E-5	-3.791995E-5	-0.382878
	3.832000	174.206979	17.228969	83.304297	-3.010784E-5	-3.266535E-5	-4.533220E-5	-3.788858E-5	-0.391103
	4.832000	179.520438	17.227788	83.265797	-2.918506E-5	-3.192244E-5	-4.585534E-5	-3.849497E-5	-0.429603
	5.832000	180.003479	17.188997	83.279412	-2.925764E-5	-3.253979E-5	-4.567747E-5	-3.825451E-5	-0.415988
	6.832000	189.685781	17.161919	83.223483	-2.974495E-5	-3.195383E-5	-4.461028E-5	-3.687446E-5	-0.471917
	7.832000	165.791320	17.129864	83.215188	-3.022188E-5	-3.255025E-5	-4.548914E-5	-3.681173E-5	-0.480212
	8.832000	179.198410	17.117653	83.281057	-3.003526E-5	-3.327224E-5	-4.578210E-5	-3.717766E-5	-0.414343
	9.832000	187.753614	17.102692	83.205808	-2.897769E-5	-3.333502E-5	-4.539498E-5	-3.794086E-5	-0.489592
	10.832000	187.195433	17.052308	83.215328	-3.063661E-5	-3.236191E-5	-4.499740E-5	-3.773176E-5	-0.480072
	11.832000	170.396317	17.034462	83.210533	-3.099951E-5	-3.305250E-5	-4.455797E-5	-3.675945E-5	-0.484867
	12.832000	179.874668	17.022533	83.207278	-3.132092E-5	-3.288509E-5	-4.584488E-5	-3.667582E-5	-0.488122
	13.832000	191.961444	16.978750	83.188134	-2.897769E-5	-3.247701E-5	-4.642033E-5	-3.755403E-5	-0.507266
	14.832000	173.208693	16.979260	83.188379	-3.041888E-5	-3.210032E-5	-4.478815E-5	-3.670718E-5	-0.507021
	15.832000	189.878998	16.960556	83.208958	-2.989010E-5	-3.201661E-5	-4.483000E-5	-3.728220E-5	-0.486442
	16.832000	187.721412	16.929064	83.195903	-3.012857E-5	-3.289555E-5	-4.503925E-5	-3.664445E-5	-0.499497
	17.832000	184.984176	16.914076	83.170599	-2.964126E-5	-3.167131E-5	-4.501833E-5	-3.619489E-5	-0.524801
	18.832000	172.929602	16.902671	83.194013	-2.968274E-5	-3.183873E-5	-4.556239E-5	-3.656081E-5	-0.501387
	19.832000	172.661246	16.874721	83.170109	-2.990047E-5	-3.226774E-5	-4.472537E-5	-3.591261E-5	-0.525291
	20.832000	168.496353	16.872520	83.152154	-2.924727E-5	-3.246654E-5	-4.591812E-5	-3.747039E-5	-0.543246
	21.832000	174.936909	16.842169	83.189848	-3.075067E-5	-3.337688E-5	-4.642033E-5	-3.695810E-5	-0.505552
	22.832000	198.906510	16.810248	83.160554	-2.922653E-5	-3.148297E-5	-4.516480E-5	-3.738675E-5	-0.534846
	23.832000	172.961805	16.802599	83.148094	-3.010783E-5	-3.257118E-5	-4.564609E-5	-3.779449E-5	-0.547306
	24.832000	171.899114	16.777977	83.143579	-2.891548E-5	-3.252933E-5	-4.546822E-5	-3.708356E-5	-0.551821
	25.832000	172.639777	16.761406	83.147429	-2.888438E-5	-3.227820E-5	-4.605413E-5	-3.726129E-5	-0.547971
	26.832000	187.453055	16.760547	83.135879	-2.947537E-5	-3.203754E-5	-4.507064E-5	-3.652945E-5	-0.559521
	27.832000	175.699041	16.745170	83.143999	-2.894659E-5	-3.191197E-5	-4.577164E-5	-3.645626E-5	-0.551401
	28.832000	183.352568	16.710458	83.142144	-2.871849E-5	-3.157714E-5	-4.452658E-5	-3.553623E-5	-0.553256
	29.832000	177.459460	16.696383	83.142704	-2.862517E-5	-3.120045E-5	-4.474629E-5	-3.662354E-5	-0.552696
	30.832000	178.393340	16.681475	83.143579	-2.865628E-5	-3.128416E-5	-4.475676E-5	-3.575578E-5	-0.551821
	31.832000	179.316487	16.660463	83.194888	-2.919542E-5	-3.145157E-5	-4.502879E-5	-3.691628E-5	-0.500512
	32.832000	173.638064	16.660838	83.239583	-3.003526E-5	-3.172363E-5	-4.447426E-5	-3.529577E-5	-0.455817
	33.832000	182.418688	16.637491	83.276437	-2.901916E-5	-3.136786E-5	-4.508110E-5	-3.610080E-5	-0.418963
	34.832000	171.501946	16.621604	83.320887	-2.975531E-5	-3.085515E-5	-4.430686E-5	-3.704174E-5	-0.374513
	35.832000	176.708062	16.617713	83.325752	-2.989010E-5	-3.174456E-5	-4.553100E-5	-3.678037E-5	-0.369648
	36.832000	189.406690	16.593440	83.326242	-2.955832E-5	-3.210032E-5	-4.493462E-5	-3.714629E-5	-0.369158
	37.832000	188.193719	16.572052	83.327816	-2.924727E-5	-3.109581E-5	-4.442195E-5	-3.798268E-5	-0.367584
	38.832000	177.781488	16.565276	83.400160	-3.008710E-5	-3.154575E-5	-4.380465E-5	-3.623671E-5	-0.295240
	39.832000	180.776346	16.549872	83.403030	-2.821044E-5	-3.069819E-5	-4.439056E-5	-3.770040E-5	-0.292370
	40.832000	161.916252	16.535448	83.395436	-2.855259E-5	-3.118998E-5	-4.473583E-5	-3.767949E-5	-0.299964
